//=======================================================================================================================================================================================
// SWORD AND CLAWS
//=======================================================================================================================================================================================
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
42              -0.05                           0.05                            -90.0           -180.0          10.0            1.0     //Blood Sword
44              -0.05                           0.05                            -90.0           -180.0          10.0            1.0     //Blood Magic Sword
100              0.0                            0.05                            -0.0             270.0          0.0             1.0     //Blood Claw
101              0.0                            0.05                            -0.0             270.0          0.0             1.0     //Prickle Glove
102              0.0                            0.05                            -0.0             270.0          0.0             1.2     //Darkangel Claws
103              0.0                            0.05                            -0.0             270.0          0.0             1.0     //Holyangel Claws
104              0.0                            0.04                            -0.0             270.0          0.0             1.0     //Awakening Soul Claws
105              0.0                            0.05                            -0.0             270.0          0.0             1.0     //Archangel Absolute Claws
106              0.0                            0.05                            -0.0             270.0          0.0             1.0     //Blessed Arch's Ab Claws
107              0.0                            0.05                            -0.0             270.0          0.0             1.0     //Pantera Claw
108              0.0                            0.05                            -0.0             270.0          0.0             1.0     //Devast Claws
109              0.0                            0.05                            -0.0             270.0          0.0             1.0     //Blue Eye Claws
110              0.0                            0.00                            -0.0             270.0          0.0             1.0     //silverheart claws
//=======================================================================================================================================================================================
// SCEPTERS
//=======================================================================================================================================================================================
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
1046            -0.05                           0.0                             -90.0           -180.0          10.0            1.2     //Blood A Scepter
1050            -0.05                           0.0                             -90.0           -180.0          10.0            1.2     //Dark A Scepter
1052            -0.05                           0.0                             -90.0           -180.0          10.0            1.5     //Awakening Scepter
1053            -0.05                           0.0                             -90.0           -180.0          10.0            1.5     //Blue Eye Scepter
1054            -0.05                           0.0                             -90.0           -180.0          10.0            1.5     //silver heart Scepter
1055            -0.05                           0.0                             -90.0           -180.0          10.0            1.5     //silver heart mace 
//=======================================================================================================================================================================================
// LANZA
//=======================================================================================================================================================================================
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
1549            -0.02                           -0.1                             -90.0           -180.0          10.0            1.5     //lanza silver

//=======================================================================================================================================================================================
// BOWS AND CROSSBOWS
//=======================================================================================================================================================================================
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
2076            -0.0                            0.0                             -90.0           -180.0          10.0            1.0     //Blood Bow
2083             0.1                            0.0                             -90.0           -180.0          10.0            1.0     //Blood Bow
//=======================================================================================================================================================================================
// STAFF AMD STICK
//=======================================================================================================================================================================================
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
2601            -0.0                            0.0                             -90.0           -180.0          10.0            1.0     //Blood Staff
2603            -0.0                            0.0                             -90.0           -180.0          10.0            1.3     //Blood Stick
2612            -0.0                            0.0                             -90.0           -180.0          10.0            1.3     //Holy Staff
2614            -0.0                           -0.05                            -90.0           -180.0          10.0            1.4     //Holy Stick
2615            -0.0                            0.0                             -90.0           -180.0          10.0            1.3     //Awakening staff
2616            -0.0                           -0.11                            -90.0           -180.0          10.0            1.8     //Awakening stick
2618            -0.0                           -0.11                            -90.0           -180.0          10.0            1.8     //Blue Eye stick

2620		 0.0		               0.0		                0.0		270.0		0.0		100.0    //Book Blood Angel
2621		 0.0		               0.0		                0.0		270.0		0.0		100.0    //Book Dark Angel
2622		 0.0		               0.0		                0.0		270.0		0.0		100.0    //Book Holy Angel
2623		 0.0		               0.0		                0.0		270.0		0.0		100.0    //Book Soul Awakening
2624		 0.0		               0.0		                0.0		270.0		0.0		100.0    //Book Blue Eye
//=======================================================================================================================================================================================
// HELMETS
//=======================================================================================================================================================================================
//SEASON 8
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
3637		0.0		                0.0		                0.0		270.0		0.0		1.0      
3638		0.0		                0.0		                0.0		270.0		0.0		1.0        
3639		0.0		                0.0		                0.0		270.0		0.0		1.0      
3640		0.0		                0.0		                0.0		270.0		0.0		1.0      
3642		0.0		                0.0		                0.0		270.0		0.0		1.0      
3661		0.0		                0.0		                0.0		270.0		0.0		1.0 

//BLOOD ANGEL
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
3682		0.0		                0.0		                0.0		270.0		0.0		1.0      
3683		0.0		                0.0		                0.0		270.0		0.0		1.0        
3684		0.0		                0.0		                0.0		270.0		0.0		1.0      
3685		0.0		                0.0		                0.0		270.0		0.0		1.0      
3687		0.0		                0.0		                0.0		270.0		0.0		1.0      
3688		0.0		                0.0		                0.0		270.0		0.0		1.0 


//DARK ANGEL
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
3722		0.0		                0.0		                0.0		270.0		0.0		1.0 
3723		0.0		                0.0		                0.0		270.0		0.0		1.0 
3724		0.0		                0.0		                0.0		270.0		0.0		1.0 
3725		0.0		                0.0		                0.0		270.0		0.0		1.0 
3727		0.0		                0.0		                0.0		270.0		0.0		1.0 
3728		0.0		                0.0		                0.0		270.0		0.0		1.0 

//HOLY ANGEL
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
3729		0.0		                0.0		                0.0		270.0		0.0		1.0 
3730		0.0		                0.0		                0.0		270.0		0.0		1.0 
3731		0.0		                0.0		                0.0		270.0		0.0		1.0 
3732		0.0		                0.0		                0.0		270.0		0.0		1.0 
3734		0.0		                0.0		                0.0		270.0		0.0		1.0 
3735		0.0		                0.0		                0.0		270.0		0.0		1.0 

//AWAKENING
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
3736		0.0		                0.0		                0.0		270.0		0.0		1.0 
3737		0.0		                0.0		                0.0		270.0		0.0		1.0 
3738		0.0		                0.0		                0.0		270.0		0.0		1.0 
3739		0.0		                0.0		                0.0		270.0		0.0		1.0 
3741		0.0		                0.0		                0.0		270.0		0.0		1.0 
3742		0.0		                0.0		                0.0		270.0		0.0		1.0 

//BLUE EYE
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
3743		0.0		                0.0		                0.0		270.0		0.0		1.0 
3744		0.0		                0.0		                0.0		270.0		0.0		1.0 
3745		0.0		                0.0		                0.0		270.0		0.0		1.0 
3746		0.0		                0.0		                0.0		270.0		0.0		1.0 
3748		0.0		                0.0		                0.0		270.0		0.0		1.0 
3749		0.0		                0.0		                0.0		270.0		0.0		1.0 

//SILVER HEART
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
3752		0.0		                0.0		                0.0		270.0		0.0		1.0 
3753		0.0		                0.0		                0.0		270.0		0.0		1.0 
3754		0.0		                0.0		                0.0		270.0		0.0		1.0 
3755		0.0		                0.0		                0.0		270.0		0.0		1.0 
3757		0.0		                0.0		                0.0		270.0		0.0		1.0 
3758		0.0		                0.0		                0.0		270.0		0.0		1.0 

//=======================================================================================================================================================================================
// ARMOR
//=======================================================================================================================================================================================
//SEASON 8
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
4149		0.0		                0.0		                0.0		270.0		0.0		1.0       
4150		0.0		                0.0		                0.0		270.0		0.0		1.0      
4151		0.0		                0.0		                0.0		270.0		0.0		1.0      
4152		0.0		                0.0		                0.0		270.0		0.0		1.0      
4153		0.0		                0.0		                0.0		270.0		0.0		1.0      
4154 		0.0		                0.0		                0.0		270.0		0.0		1.0     
4173		0.0		                0.0		                0.0		270.0		0.0		1.0    

//BLOOD ANGEL
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
4194		0.0		                0.0		                0.0		270.0		0.0		1.0       
4195		0.0		                0.0		                0.0		270.0		0.0		1.0      
4196		0.0		                0.0		                0.0		270.0		0.0		1.0      
4197		0.0		                0.0		                0.0		270.0		0.0		1.0      
4198		0.0		                0.0		                0.0		270.0		0.0		1.0      
4199 		0.0		                0.0		                0.0		270.0		0.0		1.0     
4200		0.0		                0.0		                0.0		270.0		0.0		1.0    

//DARK ANGEL
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
4234		0.0		                0.0		                0.0		270.0		0.0		1.0  
4235		0.0		                0.0		                0.0		270.0		0.0		1.0  
4236		0.0		                0.0		                0.0		270.0		0.0		1.0  
4237		0.0		                0.0		                0.0		270.0		0.0		1.0  
4238		0.0		                0.0		                0.0		270.0		0.0		1.0  
4239		0.0		                0.0		                0.0		270.0		0.0		1.0  
4240		0.0		                0.0		                0.0		270.0		0.0		1.0  

//HOLY ANGEL
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
4241		0.0		                0.0		                0.0		270.0		0.0		1.0 
4242		0.0		                0.0		                0.0		270.0		0.0		1.0 
4243		0.0		                0.0		                0.0		270.0		0.0		1.0 
4244		0.0		                0.0		                0.0		270.0		0.0		1.0 
4245		0.0		                0.0		                0.0		270.0		0.0		1.0 
4246		0.0		                0.0		                0.0		270.0		0.0		1.0 
4247		0.0		                0.0		                0.0		270.0		0.0		1.0 

//AWAKENING
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
4248		0.0		                0.0		                0.0		270.0		0.0		1.0 
4249		0.0		                0.0		                0.0		270.0		0.0		1.0 
4250		0.0		                0.0		                0.0		270.0		0.0		1.0 
4251		0.0		                0.0		                0.0		270.0		0.0		1.0 
4252		0.0		                0.0		                0.0		270.0		0.0		1.0 
4253		0.0		                0.0		                0.0		270.0		0.0		1.0 
4254		0.0		                0.0		                0.0		270.0		0.0		1.0 

//BLUE EYE
//ItemIndex	TranslationX(esqueda direita)	TranslationY(Cima e baixo)	RotationX	RotationY	RotationZ	Scale
4255		0.0		                0.0		                0.0		270.0		0.0		1.0 
4256		0.0		                0.0		                0.0		270.0		0.0		1.0 
4257		0.0		                0.0		                0.0		270.0		0.0		1.0 
